Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,ship_days,order_month,order_quarter,order_dayofweek,order_year,order_day,is_profitable,high_discount,is_standard_shipping
Second Class,Corporate,Des Moines,Iowa,50315,Central,Office Supplies,Paper,40.46,7,0.0,4,11,4,0,2016,21,1,0,0
Same Day,Corporate,Henderson,Kentucky,42420,South,Office Supplies,Paper,45.36,7,0.0,0,5,2,4,2014,9,1,0,0
Standard Class,Consumer,Jackson,Mississippi,39212,South,Office Supplies,Paper,65.5,5,0.0,4,7,3,0,2016,25,1,0,1
Standard Class,Consumer,Fremont,Nebraska,68025,Central,Office Supplies,Paper,104.85,1,0.0,6,10,4,6,2017,1,1,0,1
Standard Class,Home Office,Columbia,Maryland,21044,East,Office Supplies,Paper,277.4,5,0.0,6,8,3,0,2017,21,1,0,1
Second Class,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Paper,14.94,3,0.0,2,12,4,5,2017,9,1,0,0
Standard Class,Home Office,Quincy,Massachusetts,2169,East,Office Supplies,Paper,24.56,2,0.0,6,7,3,0,2017,3,1,0,1
Standard Class,Corporate,Decatur,Alabama,35601,South,Office Supplies,Paper,32.4,5,0.0,6,6,2,5,2015,13,1,0,1
Second Class,Consumer,Olympia,Washington,98502,West,Office Supplies,Paper,45.68,2,0.0,2,12,4,0,2014,8,1,0,0
Standard Class,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Paper,87.6,5,0.0,5,5,2,4,2017,12,1,0,1
Standard Class,Corporate,Springfield,Missouri,65807,Central,Office Supplies,Paper,85.96,7,0.0,5,12,4,4,2015,4,1,0,1
Standard Class,Consumer,Quincy,Massachusetts,2169,East,Office Supplies,Paper,12.7,2,0.0,4,1,1,6,2017,15,1,0,1
Standard Class,Consumer,Roswell,Georgia,30076,South,Office Supplies,Paper,25.92,4,0.0,6,12,4,3,2015,10,1,0,1
Standard Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,193.8,5,0.0,5,8,3,6,2015,23,1,0,1
Standard Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,21.4,5,0.0,5,8,3,6,2015,23,1,0,1
Standard Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,97.88,2,0.0,5,8,3,6,2015,23,1,0,1
Standard Class,Home Office,Covington,Washington,98042,West,Office Supplies,Paper,29.9,5,0.0,4,9,3,0,2016,26,1,0,1
Second Class,Corporate,Omaha,Nebraska,68104,Central,Office Supplies,Paper,116.28,3,0.0,2,12,4,5,2015,19,1,0,0
Standard Class,Consumer,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,32.4,5,0.0,5,9,3,1,2014,23,1,0,1
Standard Class,Corporate,Detroit,Michigan,48227,Central,Office Supplies,Paper,17.34,3,0.0,7,12,4,4,2015,25,1,0,1
Same Day,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,37.44,6,0.0,1,5,2,3,2017,11,1,0,0
Standard Class,Corporate,Long Beach,New York,11561,East,Office Supplies,Paper,19.44,3,0.0,5,3,1,6,2015,8,1,0,1
Same Day,Consumer,Columbia,South Carolina,29203,South,Office Supplies,Paper,12.96,2,0.0,0,7,3,4,2016,1,1,0,0
Standard Class,Corporate,Columbia,South Carolina,29203,South,Office Supplies,Paper,122.97,3,0.0,5,4,2,0,2014,7,1,0,1
Second Class,Corporate,Iowa City,Iowa,52240,Central,Office Supplies,Paper,9.99,1,0.0,5,9,3,0,2016,26,1,0,0
Second Class,Consumer,Cranston,Rhode Island,2920,East,Office Supplies,Paper,10.16,2,0.0,2,10,4,4,2014,31,1,0,0
Second Class,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Paper,9.42,3,0.0,4,5,2,0,2014,5,1,0,0
Second Class,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Paper,24.56,2,0.0,4,5,2,0,2014,5,1,0,0
Second Class,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,37.94,2,0.0,2,6,2,6,2017,11,1,0,0
First Class,Corporate,Richmond,Indiana,47374,Central,Office Supplies,Paper,22.48,1,0.0,2,3,1,3,2016,24,1,0,0
Standard Class,Corporate,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,209.7,2,0.0,6,12,4,4,2017,29,1,0,1
First Class,Home Office,Springfield,Virginia,22153,South,Office Supplies,Paper,27.81,3,0.0,1,4,2,0,2016,4,1,0,0
First Class,Corporate,Plainfield,New Jersey,7060,East,Office Supplies,Paper,18.0,5,0.0,2,1,1,0,2016,25,1,0,0
First Class,Corporate,Warwick,Rhode Island,2886,East,Office Supplies,Paper,111.96,2,0.0,2,5,2,5,2016,21,1,0,0
Standard Class,Corporate,Columbus,Indiana,47201,Central,Office Supplies,Paper,9.08,2,0.0,5,11,4,6,2016,20,1,0,1
Standard Class,Corporate,Columbus,Indiana,47201,Central,Office Supplies,Paper,314.55,3,0.0,5,11,4,6,2016,20,1,0,1
Standard Class,Corporate,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,27.18,3,0.0,6,9,3,4,2017,22,1,0,1
Standard Class,Consumer,Westland,Michigan,48185,Central,Office Supplies,Paper,32.4,5,0.0,4,7,3,4,2016,22,1,0,1
Standard Class,Home Office,Bloomington,Indiana,47401,Central,Office Supplies,Paper,31.68,6,0.0,5,11,4,6,2014,16,1,0,1
Standard Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,21.4,5,0.0,5,9,3,3,2016,15,1,0,1
Standard Class,Home Office,Rome,New York,13440,East,Office Supplies,Paper,99.9,5,0.0,6,7,3,0,2017,17,1,0,1
Standard Class,Consumer,Rochester,New York,14609,East,Office Supplies,Paper,45.36,7,0.0,5,5,2,3,2015,28,1,0,1
Standard Class,Corporate,Richmond,Virginia,23223,South,Office Supplies,Paper,13.62,3,0.0,6,5,2,4,2014,30,1,0,1
Standard Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,440.19,9,0.0,5,5,2,6,2017,14,1,0,1
Standard Class,Home Office,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,11.76,2,0.0,6,2,1,4,2017,17,1,0,1
First Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,33.4,5,0.0,1,12,4,5,2016,24,1,0,0
Standard Class,Consumer,Wichita,Kansas,67212,Central,Office Supplies,Paper,279.9,5,0.0,4,1,1,5,2017,28,1,0,1
First Class,Consumer,Eau Claire,Wisconsin,54703,Central,Office Supplies,Paper,195.64,4,0.0,3,12,4,6,2015,27,1,0,0
Standard Class,Corporate,Detroit,Michigan,48227,Central,Office Supplies,Paper,114.2,5,0.0,4,12,4,1,2014,16,1,0,1
Standard Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,37.94,2,0.0,7,12,4,4,2016,23,1,0,1
Standard Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,47.9,1,0.0,7,12,4,4,2016,23,1,0,1
Second Class,Home Office,Huntsville,Alabama,35810,South,Office Supplies,Paper,96.08,2,0.0,4,12,4,0,2017,25,1,0,0
Second Class,Home Office,Huntsville,Alabama,35810,South,Office Supplies,Paper,629.1,6,0.0,4,12,4,0,2017,25,1,0,0
Standard Class,Home Office,Fairfield,Connecticut,6824,East,Office Supplies,Paper,19.44,3,0.0,5,12,4,4,2017,1,1,0,1
Standard Class,Consumer,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,12.96,2,0.0,4,6,2,1,2015,9,1,0,1
Second Class,Corporate,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,79.14,3,0.0,4,6,2,0,2014,9,1,0,0
Second Class,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Paper,8.4,2,0.0,3,8,3,6,2015,2,1,0,0
Same Day,Home Office,Newport News,Virginia,23602,South,Office Supplies,Paper,191.6,4,0.0,0,5,2,1,2016,24,1,0,0
Standard Class,Home Office,Des Moines,Washington,98198,West,Office Supplies,Paper,18.54,2,0.0,6,9,3,4,2015,18,1,0,1
Same Day,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,195.64,4,0.0,0,5,2,4,2017,19,1,0,0
Second Class,Corporate,Lowell,Massachusetts,1852,East,Office Supplies,Paper,105.52,4,0.0,3,6,2,0,2016,6,1,0,0
Standard Class,Corporate,Lafayette,Louisiana,70506,South,Office Supplies,Paper,19.44,3,0.0,4,4,2,4,2014,4,1,0,1
Standard Class,Corporate,Lafayette,Louisiana,70506,South,Office Supplies,Paper,12.96,2,0.0,4,4,2,4,2014,4,1,0,1
Standard Class,Consumer,Mount Vernon,New York,10550,East,Office Supplies,Paper,51.55,5,0.0,6,9,3,4,2017,29,1,0,1
Standard Class,Consumer,Midland,Michigan,48640,Central,Office Supplies,Paper,12.84,3,0.0,6,11,4,0,2014,10,1,0,1
Standard Class,Consumer,Midland,Michigan,48640,Central,Office Supplies,Paper,15.84,3,0.0,6,11,4,0,2014,10,1,0,1
Second Class,Corporate,Detroit,Michigan,48205,Central,Office Supplies,Paper,144.12,3,0.0,2,5,2,4,2016,27,1,0,0
Second Class,Corporate,Detroit,Michigan,48205,Central,Office Supplies,Paper,314.55,3,0.0,2,5,2,4,2016,27,1,0,0
First Class,Corporate,Woonsocket,Rhode Island,2895,East,Office Supplies,Paper,45.36,7,0.0,3,9,3,1,2017,12,1,0,0
Second Class,Corporate,Columbia,South Carolina,29203,South,Office Supplies,Paper,85.96,7,0.0,3,11,4,4,2014,28,1,0,0
Standard Class,Consumer,Auburn,New York,13021,East,Office Supplies,Paper,28.9,5,0.0,6,9,3,5,2015,12,1,0,1
Standard Class,Consumer,Columbus,Georgia,31907,South,Office Supplies,Paper,49.12,4,0.0,6,12,4,0,2016,12,1,0,1
Standard Class,Consumer,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,10.56,2,0.0,6,8,3,0,2016,8,1,0,1
First Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,11.76,2,0.0,3,9,3,5,2017,30,1,0,0
First Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,167.94,3,0.0,3,9,3,5,2017,30,1,0,0
Standard Class,Consumer,Virginia Beach,Virginia,23464,South,Office Supplies,Paper,105.52,4,0.0,6,12,4,6,2014,7,1,0,1
Standard Class,Corporate,Rochester,Minnesota,55901,Central,Office Supplies,Paper,36.84,3,0.0,5,9,3,5,2015,5,1,0,1
Second Class,Consumer,Grand Island,Nebraska,68801,Central,Office Supplies,Paper,15.96,2,0.0,5,9,3,0,2017,18,1,0,0
Standard Class,Consumer,Newark,Delaware,19711,East,Office Supplies,Paper,17.34,3,0.0,6,8,3,1,2014,26,1,0,1
Standard Class,Consumer,Newark,Delaware,19711,East,Office Supplies,Paper,3.38,1,0.0,6,8,3,1,2014,26,1,0,1
Standard Class,Corporate,Woodbury,Minnesota,55125,Central,Office Supplies,Paper,39.9,5,0.0,6,1,1,6,2015,4,1,0,1
Second Class,Corporate,Provo,Utah,84604,West,Office Supplies,Paper,21.98,7,0.0,3,11,4,1,2014,18,1,0,0
Second Class,Corporate,Richmond,Kentucky,40475,South,Office Supplies,Paper,26.4,5,0.0,2,11,4,4,2017,3,1,0,0
First Class,Home Office,Maple Grove,Minnesota,55369,Central,Office Supplies,Paper,17.94,3,0.0,3,6,2,3,2017,15,1,0,0
First Class,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Paper,59.94,3,0.0,1,6,2,0,2016,6,1,0,0
First Class,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Paper,12.96,2,0.0,1,6,2,0,2016,6,1,0,0
Standard Class,Consumer,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,6.48,1,0.0,4,12,4,6,2015,6,1,0,1
Standard Class,Consumer,Salt Lake City,Utah,84106,West,Office Supplies,Paper,19.44,3,0.0,5,11,4,3,2017,2,1,0,1
Standard Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,12.96,2,0.0,5,1,1,4,2016,22,1,0,1
Standard Class,Home Office,Holland,Michigan,49423,Central,Office Supplies,Paper,109.92,2,0.0,6,7,3,3,2016,28,1,0,1
Standard Class,Consumer,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Paper,6.48,1,0.0,6,9,3,5,2016,24,1,0,1
Standard Class,Consumer,Athens,Georgia,30605,South,Office Supplies,Paper,15.84,3,0.0,6,4,2,2,2014,2,1,0,1
Standard Class,Corporate,Baltimore,Maryland,21215,East,Office Supplies,Paper,44.75,5,0.0,6,12,4,3,2015,10,1,0,1
Standard Class,Corporate,Baltimore,Maryland,21215,East,Office Supplies,Paper,26.4,5,0.0,6,12,4,3,2015,10,1,0,1
Standard Class,Consumer,Madison,Wisconsin,53711,Central,Office Supplies,Paper,27.52,4,0.0,5,12,4,4,2017,8,1,0,1
Standard Class,Consumer,Leominster,Massachusetts,1453,East,Office Supplies,Paper,22.72,4,0.0,4,2,1,2,2015,25,1,0,1
Second Class,Home Office,Arlington,Virginia,22204,South,Office Supplies,Paper,32.4,5,0.0,4,9,3,1,2015,22,1,0,0
Second Class,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Paper,109.92,2,0.0,3,5,2,6,2016,1,1,0,0
Second Class,Consumer,Little Rock,Arkansas,72209,South,Office Supplies,Paper,19.44,3,0.0,3,5,2,6,2016,1,1,0,0
Standard Class,Home Office,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,17.94,3,0.0,5,5,2,2,2014,21,1,0,1
Standard Class,Consumer,Owensboro,Kentucky,42301,South,Office Supplies,Paper,45.68,2,0.0,5,5,2,3,2015,7,1,0,1
Standard Class,Corporate,Overland Park,Kansas,66212,Central,Office Supplies,Paper,13.56,2,0.0,4,7,3,3,2017,13,1,0,1
Standard Class,Consumer,Hattiesburg,Mississippi,39401,South,Office Supplies,Paper,245.94,6,0.0,6,7,3,1,2016,19,1,0,1
Standard Class,Corporate,Caldwell,Idaho,83605,West,Office Supplies,Paper,25.92,4,0.0,4,12,4,2,2014,10,1,0,1
Standard Class,Corporate,Caldwell,Idaho,83605,West,Office Supplies,Paper,91.36,4,0.0,4,12,4,2,2014,10,1,0,1
Standard Class,Corporate,Roswell,Georgia,30076,South,Office Supplies,Paper,6.48,1,0.0,4,6,2,5,2015,13,1,0,1
Standard Class,Consumer,Manchester,Connecticut,6040,East,Office Supplies,Paper,274.8,5,0.0,6,7,3,6,2017,9,1,0,1
Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Paper,20.07,3,0.0,4,6,2,1,2017,27,1,0,1
Second Class,Consumer,Springfield,Virginia,22153,South,Office Supplies,Paper,13.36,2,0.0,3,8,3,2,2014,27,1,0,0
Standard Class,Consumer,Columbia,South Carolina,29203,South,Office Supplies,Paper,23.92,4,0.0,5,9,3,0,2015,21,1,0,1
Standard Class,Consumer,Columbus,Indiana,47201,Central,Office Supplies,Paper,63.77,7,0.0,4,11,4,4,2015,13,1,0,1
Standard Class,Consumer,Columbus,Indiana,47201,Central,Office Supplies,Paper,96.08,2,0.0,4,11,4,4,2015,13,1,0,1
Same Day,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,19.44,3,0.0,0,9,3,0,2017,11,1,0,0
Same Day,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,71.28,11,0.0,0,9,3,0,2017,11,1,0,0
Standard Class,Consumer,Columbus,Indiana,47201,Central,Office Supplies,Paper,7.98,1,0.0,6,5,2,0,2017,29,1,0,1
Same Day,Home Office,Marietta,Georgia,30062,South,Office Supplies,Paper,58.32,9,0.0,0,4,2,0,2014,7,1,0,0
Standard Class,Corporate,Beverly,Massachusetts,1915,East,Office Supplies,Paper,141.76,4,0.0,4,12,4,6,2014,28,1,0,1
Standard Class,Corporate,Jackson,Michigan,49201,Central,Office Supplies,Paper,144.12,3,0.0,5,11,4,0,2014,24,1,0,1
Standard Class,Corporate,Jackson,Michigan,49201,Central,Office Supplies,Paper,15.96,2,0.0,5,11,4,0,2014,24,1,0,1
Standard Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,25.92,4,0.0,5,1,1,0,2017,23,1,0,1
Standard Class,Corporate,Seattle,Washington,98103,West,Office Supplies,Paper,6.48,1,0.0,5,1,1,0,2017,23,1,0,1
Standard Class,Consumer,Renton,Washington,98059,West,Office Supplies,Paper,51.84,8,0.0,4,11,4,1,2017,21,1,0,1
Standard Class,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Paper,10.56,2,0.0,5,1,1,3,2014,30,1,0,1
Standard Class,Corporate,Springfield,Virginia,22153,South,Office Supplies,Paper,12.96,2,0.0,4,2,1,5,2015,7,1,0,1
Standard Class,Consumer,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,19.44,3,0.0,5,8,3,5,2017,19,1,0,1
Standard Class,Consumer,Meriden,Connecticut,6450,East,Office Supplies,Paper,45.68,2,0.0,4,9,3,4,2015,25,1,0,1
Second Class,Consumer,Jackson,Michigan,49201,Central,Office Supplies,Paper,56.07,7,0.0,2,1,1,0,2017,16,1,0,0
First Class,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,73.68,6,0.0,3,11,4,3,2017,16,1,0,0
Standard Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,11.96,2,0.0,6,5,2,1,2016,10,1,0,1
Same Day,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,6.68,1,0.0,0,10,4,5,2016,22,1,0,0
Standard Class,Corporate,Clinton,Maryland,20735,East,Office Supplies,Paper,146.82,3,0.0,5,12,4,1,2014,2,1,0,1
Second Class,Corporate,Springfield,Missouri,65807,Central,Office Supplies,Paper,32.4,5,0.0,5,1,1,4,2017,13,1,0,0
Standard Class,Consumer,Bellevue,Washington,98006,West,Office Supplies,Paper,12.96,2,0.0,4,5,2,4,2014,23,1,0,1
Second Class,Consumer,Meriden,Connecticut,6450,East,Office Supplies,Paper,79.92,4,0.0,5,9,3,5,2017,2,1,0,0
Second Class,Consumer,Meriden,Connecticut,6450,East,Office Supplies,Paper,146.82,3,0.0,5,9,3,5,2017,2,1,0,0
Second Class,Consumer,Baltimore,Maryland,21215,East,Office Supplies,Paper,164.88,3,0.0,2,9,3,5,2017,30,1,0,0
Standard Class,Home Office,Hot Springs,Arkansas,71901,South,Office Supplies,Paper,25.92,4,0.0,7,4,2,4,2016,8,1,0,1
Second Class,Corporate,Richmond,Indiana,47374,Central,Office Supplies,Paper,177.2,5,0.0,5,8,3,3,2017,10,1,0,0
Standard Class,Corporate,Dover,New Hampshire,3820,East,Office Supplies,Paper,35.88,6,0.0,4,2,1,0,2015,16,1,0,1
Second Class,Consumer,Paterson,New Jersey,7501,East,Office Supplies,Paper,61.96,2,0.0,2,6,2,1,2016,28,1,0,0
Standard Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,69.93,7,0.0,7,9,3,6,2015,13,1,0,1
First Class,Corporate,Atlanta,Georgia,30318,South,Office Supplies,Paper,9.96,2,0.0,3,11,4,5,2014,22,1,0,0
Second Class,Corporate,Little Rock,Arkansas,72209,South,Office Supplies,Paper,44.96,2,0.0,5,12,4,5,2017,23,1,0,0
First Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,4.98,1,0.0,3,12,4,2,2015,16,1,0,0
Second Class,Home Office,Seattle,Washington,98105,West,Office Supplies,Paper,32.4,5,0.0,4,12,4,1,2015,1,1,0,0
Second Class,Home Office,Seattle,Washington,98105,West,Office Supplies,Paper,114.2,5,0.0,4,12,4,1,2015,1,1,0,0
Standard Class,Corporate,Columbus,Georgia,31907,South,Office Supplies,Paper,50.96,7,0.0,4,9,3,0,2017,18,1,0,1
Standard Class,Corporate,Columbus,Georgia,31907,South,Office Supplies,Paper,25.92,4,0.0,4,9,3,0,2017,18,1,0,1
Standard Class,Corporate,Columbus,Georgia,31907,South,Office Supplies,Paper,244.55,5,0.0,4,9,3,0,2017,18,1,0,1
Second Class,Corporate,Columbia,South Carolina,29203,South,Office Supplies,Paper,60.12,9,0.0,4,7,3,5,2016,16,1,0,0
Second Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,48.87,9,0.0,4,11,4,5,2017,25,1,0,0
Second Class,Corporate,Richmond,Kentucky,40475,South,Office Supplies,Paper,14.94,3,0.0,2,3,1,1,2014,11,1,0,0
Second Class,Consumer,Fremont,Nebraska,68025,Central,Office Supplies,Paper,33.9,5,0.0,3,12,4,1,2016,20,1,0,0
Standard Class,Consumer,Smyrna,Georgia,30080,South,Office Supplies,Paper,12.96,2,0.0,5,9,3,4,2017,22,1,0,1
Standard Class,Consumer,Henderson,Kentucky,42420,South,Office Supplies,Paper,106.32,3,0.0,4,1,1,4,2015,9,1,0,1
Standard Class,Consumer,Henderson,Kentucky,42420,South,Office Supplies,Paper,51.55,5,0.0,4,1,1,4,2015,9,1,0,1
Second Class,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,61.96,2,0.0,5,10,4,5,2014,18,1,0,0
Standard Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Paper,41.86,7,0.0,7,12,4,4,2017,1,1,0,1
Second Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,17.94,3,0.0,2,9,3,1,2016,27,1,0,0
Standard Class,Consumer,Newark,Delaware,19711,East,Office Supplies,Paper,16.45,5,0.0,6,11,4,0,2016,14,1,0,1
Standard Class,Consumer,Long Beach,New York,11561,East,Office Supplies,Paper,92.94,3,0.0,5,6,2,6,2016,12,1,0,1
Standard Class,Consumer,Richmond,Virginia,23223,South,Office Supplies,Paper,21.84,3,0.0,5,7,3,4,2014,4,1,0,1
Standard Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Paper,30.18,3,0.0,4,6,2,3,2016,2,1,0,1
Second Class,Corporate,Detroit,Michigan,48205,Central,Office Supplies,Paper,25.92,4,0.0,3,9,3,6,2015,27,1,0,0
First Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Paper,27.12,4,0.0,2,3,1,0,2017,13,1,0,0
Standard Class,Corporate,Roseville,Michigan,48066,Central,Office Supplies,Paper,68.52,3,0.0,6,9,3,0,2016,12,1,0,1
Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Paper,629.1,6,0.0,5,5,2,0,2016,30,1,0,1
Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Paper,45.36,7,0.0,5,5,2,0,2016,30,1,0,1
Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Paper,17.61,3,0.0,5,9,3,1,2016,13,1,0,1
Standard Class,Consumer,Omaha,Nebraska,68104,Central,Office Supplies,Paper,17.64,3,0.0,5,9,3,1,2016,13,1,0,1
Standard Class,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,30.87,7,0.0,5,9,3,3,2016,8,1,0,1
Standard Class,Corporate,Jackson,Mississippi,39212,South,Office Supplies,Paper,12.96,2,0.0,4,3,1,0,2014,17,1,0,1
Standard Class,Corporate,Jackson,Mississippi,39212,South,Office Supplies,Paper,16.0,4,0.0,4,3,1,0,2014,17,1,0,1
Standard Class,Home Office,Henderson,Kentucky,42420,South,Office Supplies,Paper,6.54,1,0.0,4,1,1,0,2014,6,1,0,1
Second Class,Home Office,Dover,New Hampshire,3820,East,Office Supplies,Paper,29.9,5,0.0,5,12,4,5,2015,19,1,0,0
Standard Class,Corporate,Columbus,Indiana,47201,Central,Office Supplies,Paper,158.28,6,0.0,5,11,4,0,2017,27,1,0,1
Standard Class,Consumer,Long Beach,New York,11561,East,Office Supplies,Paper,167.94,3,0.0,4,11,4,5,2014,1,1,0,1
Standard Class,Corporate,Springfield,Virginia,22153,South,Office Supplies,Paper,122.97,3,0.0,4,3,1,4,2014,21,1,0,1
Standard Class,Corporate,Providence,Rhode Island,2908,East,Office Supplies,Paper,12.96,2,0.0,4,7,3,4,2016,8,1,0,1
First Class,Consumer,Garden City,Kansas,67846,Central,Office Supplies,Paper,9.54,2,0.0,3,2,1,6,2015,8,1,0,0
Standard Class,Consumer,Watertown,New York,13601,East,Office Supplies,Paper,18.54,2,0.0,6,12,4,5,2016,10,1,0,1
Standard Class,Corporate,Newark,Delaware,19711,East,Office Supplies,Paper,68.04,6,0.0,6,3,1,3,2017,2,1,0,1
Second Class,Consumer,Las Vegas,Nevada,89115,West,Office Supplies,Paper,25.92,4,0.0,2,11,4,0,2015,30,1,0,0
Second Class,Home Office,Everett,Massachusetts,2149,East,Office Supplies,Paper,40.08,6,0.0,2,11,4,4,2015,27,1,0,0
Second Class,Home Office,Everett,Massachusetts,2149,East,Office Supplies,Paper,59.94,3,0.0,2,11,4,4,2015,27,1,0,0
Second Class,Home Office,Everett,Massachusetts,2149,East,Office Supplies,Paper,154.9,5,0.0,2,11,4,4,2015,27,1,0,0
Standard Class,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Paper,195.64,4,0.0,7,12,4,2,2014,31,1,0,1
Standard Class,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Paper,14.94,3,0.0,7,12,4,2,2014,31,1,0,1
First Class,Corporate,Suffolk,Virginia,23434,South,Office Supplies,Paper,12.96,2,0.0,2,7,3,5,2017,15,1,0,0
Standard Class,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Paper,11.56,2,0.0,7,8,3,4,2016,26,1,0,1
Standard Class,Corporate,Seattle,Washington,98105,West,Office Supplies,Paper,19.44,3,0.0,4,8,3,0,2016,22,1,0,1
Second Class,Corporate,Las Vegas,Nevada,89115,West,Office Supplies,Paper,32.4,5,0.0,3,12,4,5,2015,12,1,0,0
Second Class,Corporate,Las Vegas,Nevada,89115,West,Office Supplies,Paper,97.88,2,0.0,3,12,4,5,2015,12,1,0,0
First Class,Consumer,Clinton,Maryland,20735,East,Office Supplies,Paper,4.77,1,0.0,1,2,1,6,2016,14,1,0,0
Second Class,Home Office,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,35.88,6,0.0,5,10,4,4,2016,21,1,0,0
Second Class,Consumer,Arlington,Virginia,22204,South,Office Supplies,Paper,71.28,11,0.0,4,4,2,5,2014,19,1,0,0
Standard Class,Consumer,Arlington,Virginia,22204,South,Office Supplies,Paper,154.9,5,0.0,5,9,3,6,2015,27,1,0,1
